Input.qasrl_id,Input.adj_index_start,Input.sentence,Input.target,Input.adj_index_end,object_q,comparison_q,domain_q,degree_q,Answer.answer1,Answer.answer2,Answer.answer3,Answer.answer4,Answer.answer1_c,Answer.answer2_c,Answer.answer3_c,Answer.answer4_c,Answer.answer1_a,Answer.answer2_a,Answer.answer3_a,Answer.answer4_a,Answer.answer1_j,Answer.answer2_j,Answer.answer3_j,Answer.answer4_j,args_list,args_indexes,args_strings,tp,captured_args,missed_args,tp_plus_fp,tp_plus_fn,all_args
google/ewt/newsgroup/00/groups.google.com_JokeEruption_df151b356f94881c_ENG_20050819_155700.xml49,10,"Do n't worry about avoiding temptation ... as you grow older , it will avoid you .",older,10,Who will be older ?,,,,you,,,,you,,,,you,,,,you,,,,"['*' '*' '*' '*' '*' '*' '*' '*' '(ARG1*)' '*' '(V*)' '*' '*' '*' '*' '*'
 '*']","{'ARG1': [[8, 8]]}",{'ARG1': 'you'},1,"[('ARG1', 1)]",[],1,1,['ARG1']
google/ewt/newsgroup/00/groups.google.com_alt.animals.cat_01ff709c4bf2c60c_ENG_20040418_040100.xml51,4,I hope all are well .,well,4,Who might be well ?,,,,all,,,,all,,,,all,,,,all,,,,['*' '*' '(ARG1*)' '*' '(V*)' '*'],"{'ARG1': [[2, 2]]}",{'ARG1': 'all'},1,"[('ARG1', 1)]",[],1,1,['ARG1']
google/ewt/newsgroup/00/groups.google.com_IndiaNewsWindow_1405662573fa84ed_ENG_20050831_110400.xml4,6,The city mayor said rescuers were unable to retrieve the dead .,unable,6,Who were unable to do something?,,What was someone unable to do ?,,rescuers,,retrieve the dead,,rescuers,,retrieve the dead,,rescuers,,retrieve the dead,,rescuers,,retrieve the dead,,['*' '*' '*' '*' '(ARG1*)' '*' '(V*)' '(ARG2*' '*' '*' '*)' '*'],"{'ARG1': [[4, 4]], 'ARG2': [[7, 10]]}","{'ARG1': 'rescuers', 'ARG2': 'to retrieve the dead'}",2,"[('ARG1', 1), ('ARG2', 3)]",[],2,2,"['ARG1', 'ARG2']"
google/ewt/newsgroup/00/groups.google.com_humanities.lit.authors.shakespeare_0018a7697318f71f_ENG_20031006_163200.xml98,32,I was to see that the doors were open and the signal of a green or white light in a window which faced the drive was to give notice if all was safe or if the attempt had better be postponed .,safe,32,What would be safe ?,,,,all,,,,all,if the attempt had better be postponed,the attempt,,all,,,,all,,the attempt,,"['*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*'
 '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '(ARG0*)' '*' '(V*)' '*'
 '*' '*' '*' '*' '*' '*' '*' '*']","{'ARG0': [[30, 30]]}",{'ARG0': 'all'},1,"[('ARG0', 1)]",[],1,1,['ARG0']
google/ewt/newsgroup/00/groups.google.com_JokeEruption_df151b356f94881c_ENG_20050819_155700.xml55,6,"By the time a man is wise enough to watch his step , he 's too old to go anywhere .",wise,6,Who will be wise ?,,,To what degree will someone be wise ?,a man,,,wise enough to watch his step,a man,,watch his step,wise enough to watch his step,a man,,,wise enough to watch his step,a man,,watch his step,,"['*' '(ARGM-TMP*' '*)' '(ARG0*' '*)' '*' '(V*)' '(ARGM-EXT*)' '(ARG1*' '*'
 '*' '*)' '*' '*' '*' '*' '*' '*' '*' '*' '*']","{'ARGM-TMP': [[1, 2]], 'ARG0': [[3, 4]], 'ARGM-EXT': [[7, 7]], 'ARG1': [[8, 11]]}","{'ARGM-TMP': 'the time', 'ARG0': 'a man', 'ARGM-EXT': 'enough', 'ARG1': 'to watch his step'}",2,"[('ARG0', 1), ('ARG1', 4)]",['ARGM-EXT'],2,3,"['ARGM-TMP', 'ARG0', 'ARGM-EXT', 'ARG1']"
google/ewt/newsgroup/00/groups.google.com_Meditation20052_06390a5f75b2e1f2_ENG_20050316_091700.xml54,2,"It is important to take the idea , not just the intellectual analysis .",important,2,What is important ?,Compared to what is something important ?,What is important to do ?,,It +  to take the idea,to take just the intellectual analysis,take the idea,,It +  to take the idea,to take just the intellectual analysis,take the idea,,It,,take the idea,,"to take the idea , not just the intellectual analysis",,,,['*' '*' '(V*)' '(ARG1*' '*' '*' '*' '*' '*' '*' '*' '*' '*)' '*'],"{'ARG1': [[3, 12]]}","{'ARG1': 'to take the idea , not just the intellectual analysis'}",1,"[('ARG1', 1)]",[],4,1,['ARG1']
google/ewt/newsgroup/00/groups.google.com_alt.animals_02c2d614bfbf6b20_ENG_20050223_232900.xml49,16,"Regardless of the wolf 's legal status , its future expansion into new areas now seems likely .",likely,16,What might be likely ?,,,,the wolf 's  future expansion into new areas,,,,the wolf 's  future expansion into new areas,,,now seems likely,its future expansion into new areas,,,,the wolf 's future expansion into new areas,,,seems likely,"['*' '*' '*' '*' '*' '*' '*' '*' '(ARG1*' '*' '*' '*' '*' '*)' '*' '*'
 '(V*)' '*']","{'ARG1': [[8, 13]]}",{'ARG1': 'its future expansion into new areas'},1,"[('ARG1', 1)]",[],1,1,['ARG1']
google/ewt/newsgroup/00/groups.google.com_GayMarriage_0ccbb50b41a5830b_ENG_20050321_181500.xml12,7,"If you have any questions please feel free to call me ( after Sat. the 26th , when I will return from a trip ) .",free,7,Who is free to do something?,,What is someone free to do ?,,you,,call me,,you,,call me,,you,,call me,,you,,call me,,"['(ARGM-ADV*' '*' '*' '*' '*)' '(ARGM-DIS*)' '*' '(V*)' '(ARG3*' '*' '*'
 '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*)' '*']","{'ARGM-ADV': [[0, 4]], 'ARGM-DIS': [[5, 5]], 'ARG3': [[8, 24]]}","{'ARGM-ADV': 'If you have any questions', 'ARGM-DIS': 'please', 'ARG3': 'to call me ( after Sat. the 26th , when I will return from a trip )'}",0,[],['ARG3'],2,1,"['ARGM-ADV', 'ARGM-DIS', 'ARG3']"
google/ewt/newsgroup/00/groups.google.com_alt.animals.cat_01ff709c4bf2c60c_ENG_20040418_040100.xml9,2,I am serious about doing something .,serious,2,Who is serious about something?,,What is someone serious about ?,,I,,doing something,,I,,doing something,,I am,,doing something,,I am,,doing something,,['(ARG1*)' '*' '(V*)' '(ARG2*' '*' '*)' '*'],"{'ARG1': [[0, 0]], 'ARG2': [[3, 5]]}","{'ARG1': 'I', 'ARG2': 'about doing something'}",2,"[('ARG1', 1), ('ARG2', 3)]",[],2,2,"['ARG1', 'ARG2']"
google/ewt/newsgroup/00/groups.google.com_Meditation20051_1027f5a3651d547c_ENG_20050316_085700.xml21,4,The spine will become flexible .,flexible,4,What will be flexible ?,,,,The spine,,,,The spine,,,,The spine,,,,The spine,,,,['(ARG1*' '*)' '(ARGM-MOD*)' '*' '(V*)' '*'],"{'ARG1': [[0, 1]], 'ARGM-MOD': [[2, 2]]}","{'ARG1': 'The spine', 'ARGM-MOD': 'will'}",1,"[('ARG1', 1)]",[],1,1,"['ARG1', 'ARGM-MOD']"
google/ewt/newsgroup/00/groups.google.com_Meditation20052_06390a5f75b2e1f2_ENG_20050316_091700.xml63,8,It takes some time and practice to be able to focus on the one thought .,able,8,,,What will someone be able to do ?,,,,focus on the one thought,,,,focus on the one thought,,,,focus on the one thought,,,,focus on the one thought,,['*' '*' '*' '*' '*' '*' '*' '*' '(V*)' '(ARG2*' '*' '*' '*' '*' '*)' '*'],"{'ARG2': [[9, 14]]}",{'ARG2': 'to focus on the one thought'},1,"[('ARG2', 3)]",[],1,1,['ARG2']
google/ewt/newsgroup/00/groups.google.com_magicworld_04c89d43ff4fd6ea_ENG_20050104_152000.xml7,6,"You will be more eloquent and persuasive than usual , and others will identify enthusiastically with your vision .",persuasive,6,Who will be persuasive ?,Compared to what will someone be persuasive ?,,To what degree will someone be persuasive ?,You,usual,,more,You,usual,your vision,more,You,,,more  than usual,You,,your vision,more than usual,"['(ARG0*)' '(ARGM-MOD*)' '*' '(ARGM-CXN*)' '*' '*' '(V*)' '(C-ARGM-CXN*'
 '*)' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*']","{'ARG0': [[0, 0]], 'ARGM-MOD': [[1, 1]], 'ARGM-CXN': [[3, 3], [7, 8]]}","{'ARG0': 'You', 'ARGM-MOD': 'will', 'ARGM-CXN': 'more than usual'}",2,"[('ARG0', 1), ('ARGM-CXN', 2)]",[],3,2,"['ARG0', 'ARGM-MOD', 'ARGM-CXN']"
google/ewt/newsgroup/00/groups.google.com_magicworld_04c89d43ff4fd6ea_ENG_20050104_152000.xml54,28,"The one department of life that may not quite be as hopeful as you 'd like could be your career , where advancement may be slow and satisfaction rare .",rare,28,What might be rare ?,,,,satisfaction,,,,satisfaction,,,,satisfaction,,,,satisfaction,,,,"['*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*'
 '(ARGM-ADV*' '*)' '*' '(R-ARGM-ADV*)' '*' '*' '*' '*' '*' '(ARG1*)'
 '(V*)' '*']","{'ARGM-ADV': [[18, 19]], 'R-ARGM-ADV': [[21, 21]], 'ARG1': [[27, 27]]}","{'ARGM-ADV': 'your career', 'R-ARGM-ADV': 'where', 'ARG1': 'satisfaction'}",1,"[('ARG1', 1)]",[],1,1,"['ARGM-ADV', 'R-ARGM-ADV', 'ARG1']"
google/ewt/newsgroup/00/groups.google.com_alt.animals_02c2d614bfbf6b20_ENG_20050223_232900.xml11,26,"In the 1960s , a group shooting a movie in the Wyoming park reportedly imported some captive wolves , then released them when their shooting was done .",done,26,What was done ?,,,,their shooting of a movie in the Wyoming park,,,,their shooting of a movie in the Wyoming park,,,,their shooting,,,,their shooting of a movie in the Wyoming park,,,,"['*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*'
 '*' '*' '*' '*' '(ARGM-TMP*)' '(ARG1*' '*)' '*' '(V*)' '*']","{'ARGM-TMP': [[22, 22]], 'ARG1': [[23, 24]]}","{'ARGM-TMP': 'when', 'ARG1': 'their shooting'}",0,[],['ARG1'],1,1,"['ARGM-TMP', 'ARG1']"
google/ewt/newsgroup/00/groups.google.com_hiddennook_88969236563fa748_ENG_20050215_173600.xml11,4,""" We are so excited that the White House and the recent new government space policy underscores the need to involve the private sector in assisting NASA develop its plans for the new Vision for Space Exploration , "" said Walter Kistler , LTS co-founder and Chairman .",excited,4,Who is excited ?,,What is someone excited about ?,To what degree is someone excited ?,We +  Walter Kistler +  LTS co-founder and Chairman,,that the White House and the recent new government space policy underscores the need to involve the private sector in assisting NASA develop its plans for the new Vision for Space Exploration,so excited,We +  Walter Kistler +  LTS co-founder and Chairman,,that the White House and the recent new government space policy underscores the need to involve the private sector in assisting NASA develop its plans for the new Vision for Space Exploration,so,We +  Walter Kistler +  LTS,,the White House and the recent new government space policy,so excited,We,,the White House and the recent new government space policy,so excited,"['*' '(ARG1*)' '*' '(ARGM-EXT*)' '(V*)' '(ARG0*' '*' '*' '*' '*' '*' '*'
 '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*'
 '*' '*' '*' '*' '*' '*' '*)' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*']","{'ARG1': [[1, 1]], 'ARGM-EXT': [[3, 3]], 'ARG0': [[5, 36]]}","{'ARG1': 'We', 'ARGM-EXT': 'so', 'ARG0': 'that the White House and the recent new government space policy underscores the need to involve the private sector in assisting NASA develop its plans for the new Vision for Space Exploration'}",3,"[('ARG1', 1), ('ARGM-EXT', 4), ('ARG0', 3)]",[],5,3,"['ARG1', 'ARGM-EXT', 'ARG0']"
google/ewt/newsgroup/00/groups.google.com_emails_ec0a1064de05e74b_ENG_20040929_023800.xml47,14,It represents a person who is repulsive in appearance and action and is barely human .,human,14,Who is human ?,,,To what degree is someone human ?,It  +  a person who is repulsive in appearance and action and is barely human,,,barely,It  +  a person who is repulsive in appearance and action and is barely human,,,barely,It  +  a person who is repulsive in appearance and action,,,barely human,a person who is repulsive in appearance and action,,,barely,"['*' '*' '(ARG1*' '*)' '(R-ARG1*)' '*' '*' '*' '*' '*' '*' '*' '*'
 '(ARGM-EXT*)' '(V*)' '*']","{'ARG1': [[2, 3]], 'R-ARG1': [[4, 4]], 'ARGM-EXT': [[13, 13]]}","{'ARG1': 'a person', 'R-ARG1': 'who', 'ARGM-EXT': 'barely'}",1,"[('ARGM-EXT', 4)]",['ARG1'],3,2,"['ARG1', 'R-ARG1', 'ARGM-EXT']"
google/ewt/newsgroup/00/groups.google.com_alt.animals_0084bdc731bfc8d8_ENG_20040905_212000.xml197,27,"28 - Number of vacation days Bush took in August 2001 , the month he received a 6 August Presidential Daily Briefing headed "" Osama bin Laden Determined to Strike US Targets . """,Determined,27,Who is Determined to do something?,,What is someone Determined to do ?,,Osama bin Laden,,Strike US Targets,,Osama bin Laden,,Strike US Targets,,Osama bin Laden,,Strike US Targets,,Osama bin Laden,,Strike US Targets,,"['*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*'
 '*' '*' '*' '*' '*' '*' '(ARG0*' '*' '*)' '(V*)' '(ARG1*' '*' '*' '*)'
 '*' '*']","{'ARG0': [[24, 26]], 'ARG1': [[28, 31]]}","{'ARG0': 'Osama bin Laden', 'ARG1': 'to Strike US Targets'}",2,"[('ARG0', 1), ('ARG1', 3)]",[],2,2,"['ARG0', 'ARG1']"
google/ewt/newsgroup/00/groups.google.com_IdeaStockExchange_c6ea783ac3f043ba_ENG_20041120_243700.xml31,15,""" If China 's economy falters , which , in my view , appears increasingly likely , then commodity prices will plummet , and with them , the value of the assets that produce them , "" Jason Kindopp , Eurasia 's lead China analyst , said .",likely,15,What might be likely ?,,,To what degree might something be likely ?,If China 's economy falters,,,increasingly,If China 's economy falters,,,increasingly,China 's economy falters,,,increasingly likely,China 's economy,,falter,appears increasingly likely,"['*' '*' '*' '*' '*' '*' '*' '(ARG1*)' '*' '*' '*' '*' '*' '*'
 '(ARGM-EXT*)' '(V*)' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*'
 '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*'
 '*']","{'ARG1': [[7, 7]], 'ARGM-EXT': [[14, 14]]}","{'ARG1': 'which', 'ARGM-EXT': 'increasingly'}",1,"[('ARGM-EXT', 4)]",['ARG1'],2,2,"['ARG1', 'ARGM-EXT']"
google/ewt/newsgroup/00/groups.google.com_civilization_1201f7692b7769fb_ENG_20050908_010400.xml5,21,Alteration of the Mississippi River and the destruction of wetlands at its mouth have left the area around New Orleans abnormally vulnerable to the forces of nature .,vulnerable,21,What is vulnerable to something?,,What is something vulnerable to ?,To what degree is something vulnerable ?,the area around New Orleans,,the forces of nature,abnormally,the area around New Orleans,,the forces of nature,abnormally,the area around New Orleans,,the forces of nature,abnormally,the area around New Orleans,,the forces of nature,abnormally vulnerable,"['*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '(ARG1*' '*'
 '*' '*' '*)' '(ARGM-ADJ*)' '(V*)' '(ARG2*' '*' '*' '*' '*)' '*']","{'ARG1': [[15, 19]], 'ARGM-ADJ': [[20, 20]], 'ARG2': [[22, 26]]}","{'ARG1': 'the area around New Orleans', 'ARGM-ADJ': 'abnormally', 'ARG2': 'to the forces of nature'}",3,"[('ARG1', 1), ('ARGM-ADJ', 4), ('ARG2', 3)]",[],3,3,"['ARG1', 'ARGM-ADJ', 'ARG2']"
google/ewt/newsgroup/00/groups.google.com_alt.animals.bears_1125853b1f13cff6_ENG_20040126_171100.xml21,2,It 's legal .,legal,2,What is legal ?,,,,It,,,,It,,,,It,,,,It,,,,['(ARG1*)' '*' '(V*)' '*'],"{'ARG1': [[0, 0]]}",{'ARG1': 'It'},1,"[('ARG1', 1)]",[],1,1,['ARG1']
google/ewt/newsgroup/00/groups.google.com_chantonline_3e01677617c74720_ENG_20060112_102000.xml9,2,I 'm more than happy to help people with the site or answer any questions about Action Network - just drop me a message .,more,2,Who is more than something?,,What is someone more than ?,,I,,happy to help people with the site or answer any questions about Action Network,,I,happy to help people with the site or answer any questions about Action Network,,,I,,happy,,I 'm,,happy to help people,,"['(ARG1*)' '*' '(V*)' '(ARG2*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*'
 '*' '*' '*)' '*' '*' '*' '*' '*' '*' '*']","{'ARG1': [[0, 0]], 'ARG2': [[3, 17]]}","{'ARG1': 'I', 'ARG2': 'than happy to help people with the site or answer any questions about Action Network'}",2,"[('ARG1', 1), ('ARG2', 3)]",[],2,2,"['ARG1', 'ARG2']"
google/ewt/newsgroup/00/groups.google.com_hiddennook_88969236563fa748_ENG_20050215_173600.xml9,6,"Both of these men are heavily involved in the private sector of the space industry , and both are also involved with another space company called SPACEHAB .",involved,6,Who are involved in something?,,What is someone involved in ?,To what degree is someone involved ?,Both of these men,,the private sector of the space industry,heavily,Both of these men,,the private sector of the space industry,heavily,Both of these men,,the private sector of the space industry,heavily,Both of these men,,the private sector of the space industry,heavily,"['(ARG1*' '*' '*' '*)' '*' '(ARGM-EXT*)' '(V*)' '(ARG2*' '*' '*' '*' '*'
 '*' '*' '*)' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*']","{'ARG1': [[0, 3]], 'ARGM-EXT': [[5, 5]], 'ARG2': [[7, 14]]}","{'ARG1': 'Both of these men', 'ARGM-EXT': 'heavily', 'ARG2': 'in the private sector of the space industry'}",3,"[('ARG1', 1), ('ARGM-EXT', 4), ('ARG2', 3)]",[],3,3,"['ARG1', 'ARGM-EXT', 'ARG2']"
google/ewt/newsgroup/00/groups.google.com_alt.animals_0084bdc731bfc8d8_ENG_20040905_212000.xml41,10,"22 - Asbestos levels at Ground Zero were 22 times higher than the levels in Libby , Montana , where the W R Grace mine produced one of the worst Superfund disasters in US history .",higher,10,What were higher than something?,Compared to what was something higher ?,,To what degree was something higher ?,Asbestos levels at Ground Zero,"the levels in Libby , Montana",,22 times higher,Asbestos levels at Ground Zero,"the levels in Libby , Montana","the levels in Libby , Montana",22 times higher,Asbestos levels at Ground Zero,,"the levels in Libby , Montana",22 times higher,Asbestos levels at Ground Zero,"the levels in Libby , Montana",,22 times higher,"['*' '*' '(ARG1*' '*' '*' '*' '*)' '*' '(ARGM-EXT*' '*)' '(V*)'
 '(ARGM-CXN*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*'
 '*' '*' '*' '*' '*' '*' '*' '*)' '*']","{'ARG1': [[2, 6]], 'ARGM-EXT': [[8, 9]], 'ARGM-CXN': [[11, 34]]}","{'ARG1': 'Asbestos levels at Ground Zero', 'ARGM-EXT': '22 times', 'ARGM-CXN': 'than the levels in Libby , Montana , where the W R Grace mine produced one of the worst Superfund disasters in US history'}",3,"[('ARG1', 1), ('ARGM-EXT', 4), ('ARGM-CXN', 2)]",[],3,3,"['ARG1', 'ARGM-EXT', 'ARGM-CXN']"
google/ewt/newsgroup/00/groups.google.com_HarryPotterAppreciationSociety_a3adbf6ac3dc191c_ENG_20050921_061800.xml7,7,pairing up of harry and ginny is cool,cool,7,What is cool ?,,,,pairing up of harry and ginny,,,,pairing up of harry and ginny,,,,pairing up of harry and ginny,,,,pairing up of harry and ginny,,,,['(ARG1*' '*' '*' '*' '*' '*)' '*' '(V*)'],"{'ARG1': [[0, 5]]}",{'ARG1': 'pairing up of harry and ginny'},1,"[('ARG1', 1)]",[],1,1,['ARG1']
google/ewt/newsgroup/00/groups.google.com_hiddennook_88969236563fa748_ENG_20050215_173600.xml7,5,This group does sound pretty interesting though .,interesting,5,What is interesting ?,,,To what degree is something interesting ?,This group,,,pretty,This group,,,pretty,This group,,,pretty  interesting,This group,,,sounds pretty interesting,['(ARG2*' '*)' '*' '*' '(ARGM-EXT*)' '(V*)' '(ARGM-DIS*)' '*'],"{'ARG2': [[0, 1]], 'ARGM-EXT': [[4, 4]], 'ARGM-DIS': [[6, 6]]}","{'ARG2': 'This group', 'ARGM-EXT': 'pretty', 'ARGM-DIS': 'though'}",2,"[('ARG2', 1), ('ARGM-EXT', 4)]",[],2,2,"['ARG2', 'ARGM-EXT', 'ARGM-DIS']"
google/ewt/newsgroup/00/groups.google.com_hiddennook_88969236563fa748_ENG_20050215_173600.xml10,17,"They want to use LTS to tie into NASA 's vision for Space Exploration , and seem pleased that the White House is moving in that direction .",pleased,17,Who might be pleased ?,,What might someone be pleased about ?,,They,,that the White House is moving in that direction,,They,,that the White House is moving in that direction,,They,,that the White House is moving in that direction,,They,,the White House moving in that direction,,"['(ARG1*)' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*'
 '(V*)' '(ARG0*' '*' '*' '*' '*' '*' '*' '*' '*)' '*']","{'ARG1': [[0, 0]], 'ARG0': [[18, 26]]}","{'ARG1': 'They', 'ARG0': 'that the White House is moving in that direction'}",2,"[('ARG1', 1), ('ARG0', 3)]",[],2,2,"['ARG1', 'ARG0']"
google/ewt/newsgroup/00/groups.google.com_JokeEruption_df151b356f94881c_ENG_20050819_155700.xml10,4,"But I was not pleased to read the description in the catalog : "" No good in a bed , but fine against a wall . """,pleased,4,Who was not pleased to do something?,,What was someone not pleased to do ?,,I,,read the description in the catalog,,I,,read the description in the catalog,,I,,read the description in the catalog,,I,,read the description in the catalog,,"['*' '(ARG1*)' '*' '(ARGM-NEG*)' '(V*)' '(ARG0*' '*' '*' '*' '*' '*' '*)'
 '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*']","{'ARG1': [[1, 1]], 'ARGM-NEG': [[3, 3]], 'ARG0': [[5, 11]]}","{'ARG1': 'I', 'ARGM-NEG': 'not', 'ARG0': 'to read the description in the catalog'}",2,"[('ARG1', 1), ('ARG0', 3)]",[],2,2,"['ARG1', 'ARGM-NEG', 'ARG0']"
